name,order_ID,service_time,order_wt,order_type,delivery_start,delivery_end,address,city,county,lat,lng
NV Mart,76141,44,2156.55,Retailer,2022-03-17T09:29:00,2022-03-17T17:36:00,"10537 US Highway 287, Fort Worth, Texas, 76131",Fort Worth,DALLAS COUNTY,32.9228699966,-97.3568430624
NV Mart,66922,53,5726.98,Restaurant,2022-03-17T12:45:00,2022-03-17T16:12:00,"625 E FM 552, Rockwall, Texas, 75087",Rockwall,ROCKWALL COUNTY,32.9656355143,-96.4556009678
NV Mart,50570,52,10066.9,Retailer,2022-03-17T12:27:00,2022-03-17T16:36:00,"1050 Park Place Blvd, Midlothian, Texas, 76065",Midlothian,ELLIS COUNTY,32.495031046,-96.9629665357
NV Mart,98239,70,9361.46,Retailer,2022-03-17T12:16:00,2022-03-17T16:10:00,"1100 Cypress Creek Way, Celina, Texas, 75009",Celina,COLLIN COUNTY,33.2758329451,-96.798124256
NV Mart,36228,71,10508.68,Retailer,2022-03-17T10:51:00,2022-03-17T17:07:00,"3801 McDermott Rd, Plano, Texas, 75025",Plano,COLLIN COUNTY,33.1011873226,-96.7650504136
NV Mart,30734,49,3852.19,Restaurant,2022-03-17T09:08:00,2022-03-17T16:32:00,"400 Mockingbird Ln, Coppell, Texas, 75019",Coppell,DALLAS COUNTY,32.9622237026,-96.9704296985
NV Mart,28594,72,8085.71,Business,2022-03-17T09:58:00,2022-03-17T16:12:00,"10910 Ferguson Rd, Dallas, Texas, 75228",Dallas,DALLAS COUNTY,32.8450580234,-96.6614668801
NV Mart,59141,51,1330.44,Restaurant,2022-03-17T13:05:00,2022-03-17T17:29:00,"1400 Wilson Creek Pkwy, Mckinney, Texas, 75069",Mckinney,COLLIN COUNTY,33.1881209804,-96.6327069777
NV Mart,83946,73,11761.5,Restaurant,2022-03-17T09:34:00,2022-03-17T17:52:00,"1900 Timber Creek Rd, Flower Mound, Texas, 75028",Flower Mound,DENTON COUNTY,33.0433912869,-97.0598325865
NV Mart,32063,37,5302.16,Restaurant,2022-03-17T11:20:00,2022-03-17T16:20:00,"1741 Old Justin Rd, Argyle, Texas, 76226",Argyle,DENTON COUNTY,33.1183715179,-97.2278199239
NV Mart,94772,41,8324.7,Restaurant,2022-03-17T11:15:00,2022-03-17T16:56:00,"940 N Crowley Rd, Crowley, Texas, 76036",Crowley,TARRANT COUNTY,32.5934662729,-97.3509407776
NV Mart,97075,61,10714.92,Business,2022-03-17T11:38:00,2022-03-17T16:52:00,"600 Keen Dr, Garland, Texas, 75041",Garland,DALLAS COUNTY,32.878705623,-96.6232863891
NV Mart,71577,67,7097.93,Retailer,2022-03-17T10:49:00,2022-03-17T17:34:00,"4300 Keys Dr, The Colony, Texas, 75056",The Colony,DENTON COUNTY,33.0954518742,-96.901646879
NV Mart,22714,71,3809.34,Restaurant,2022-03-17T13:15:00,2022-03-17T17:38:00,"1412 Denver Ave, Fort Worth, Texas, 76164",Fort Worth,TARRANT COUNTY,32.7737260157,-97.3547367739
NV Mart,56329,41,8196.45,Retailer,2022-03-17T09:34:00,2022-03-17T17:26:00,"1501 Coffeyville Trl, Grand Prairie, Texas, 75052",Grand Prairie,DALLAS COUNTY,32.6553461341,-97.0234371056
NV Mart,89268,45,4222.24,Retailer,2022-03-17T12:53:00,2022-03-17T16:50:00,"8501 Bruton Rd, Dallas, Texas, 75217",Dallas,DALLAS COUNTY,32.7488410672,-96.6748056732
NV Mart,54614,58,2375.6,Retailer,2022-03-17T11:17:00,2022-03-17T16:08:00,"6801 FM 1902, Joshua, Texas, 76058",Joshua,JOHNSON COUNTY,32.4735362839,-97.4191510293
NV Mart,82432,52,3714.63,Retailer,2022-03-17T09:54:00,2022-03-17T17:04:00,"6101 S Collins St, Arlington, Texas, 76018",Arlington,DALLAS COUNTY,32.6460490109,-97.0880324939
NV Mart,87942,50,7188.84,Restaurant,2022-03-17T09:51:00,2022-03-17T16:41:00,"300 Cypress Hill Dr, Little Elm, Texas, 75068",Little Elm,COLLIN COUNTY,33.2101303913,-96.8945750673
NV Mart,98723,26,639.24,Business,2022-03-17T10:44:00,2022-03-17T17:48:00,"807 N Main St, Farmersville, Texas, 75442",Farmersville,COLLIN COUNTY,33.17416771,-96.3597421704
NV Mart,49016,55,9990.27,Restaurant,2022-03-17T10:51:00,2022-03-17T16:18:00,"500 N Old Decatur Rd, Fort Worth, Texas, 76179",Fort Worth,DALLAS COUNTY,32.8650335655,-97.3907126567
NV Mart,59159,66,6005.34,Retailer,2022-03-17T12:14:00,2022-03-17T16:51:00,"7420 La Vista Dr, Dallas, Texas, 75214",Dallas,DALLAS COUNTY,32.8071666243,-96.731537579
NV Mart,10142,62,3555.84,Business,2022-03-17T12:55:00,2022-03-17T16:34:00,"1002 S Houston St, Kaufman, Texas, 75142",Kaufman,KAUFMAN COUNTY,32.5830866269,-96.3129408082
NV Mart,68066,31,3744.41,Restaurant,2022-03-17T09:27:00,2022-03-17T17:45:00,"4801 Marine Creek Pkwy, Fort Worth, Texas, 76179",Fort Worth,TARRANT COUNTY,32.8311009811,-97.393039976
NV Mart,16256,23,9693.94,Retailer,2022-03-17T12:39:00,2022-03-17T16:22:00,"1626 Smirl Dr, Rockwall, Texas, 75032",Rockwall,DALLAS COUNTY,32.8603299348,-96.4728344122
NV Mart,49431,47,6333.17,Restaurant,2022-03-17T10:28:00,2022-03-17T17:14:00,"1701 S Hall St, Ennis, Texas, 75119",Ennis,ELLIS COUNTY,32.3093264607,-96.6292897596
NV Mart,87944,54,10900.23,Retailer,2022-03-17T09:17:00,2022-03-17T16:44:00,"7900 N Riverside Dr, Fort Worth, Texas, 76137",Fort Worth,TARRANT COUNTY,32.8811333575,-97.3068368795
NV Mart,79777,69,9984.5,Restaurant,2022-03-17T13:08:00,2022-03-17T16:11:00,"400 S Kimball Ave, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9370370055,-97.1163474848
NV Mart,11754,32,8548.7,Business,2022-03-17T12:50:00,2022-03-17T17:30:00,"300 Pirate Dr, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,33.0046806795,-96.5369740901
NV Mart,21487,23,11602.12,Restaurant,2022-03-17T11:17:00,2022-03-17T16:22:00,"3200 Woodside Dr, Arlington, Texas, 76016",Arlington,TARRANT COUNTY,32.6933990525,-97.1740174094
NV Mart,42891,37,5433.54,Business,2022-03-17T09:33:00,2022-03-17T17:02:00,"2914 Cummings St, Dallas, Texas, 75216",Dallas,DALLAS COUNTY,32.698702073,-96.7729793846
NV Mart,69745,30,10596.33,Retailer,2022-03-17T12:24:00,2022-03-17T16:57:00,"3920 W Cardinal Dr, Beaumont, Texas, 77705",Beaumont,DALLAS COUNTY,30.040770527,-94.1214261735
NV Mart,43392,48,8215.93,Retailer,2022-03-17T11:11:00,2022-03-17T16:15:00,"3030 Fyke Rd, Dallas, Texas, 75234",Dallas,DALLAS COUNTY,32.9462724798,-96.8746719867
NV Mart,43983,43,1428.86,Retailer,2022-03-17T09:20:00,2022-03-17T16:28:00,"10729 S State Highway 34, Scurry, Texas, 75158",Scurry,KAUFMAN COUNTY,32.4923576743,-96.405839427
NV Mart,60509,74,2685.17,Retailer,2022-03-17T13:17:00,2022-03-17T17:22:00,"1800 Kirkwood Blvd, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9519847468,-97.1228754786
NV Mart,38926,54,11704.85,Business,2022-03-17T11:44:00,2022-03-17T17:27:00,"2406 Rosewood Ave, Austin, Texas, 78702",Austin,DALLAS COUNTY,30.2720608889,-97.7088525694
NV Mart,29017,70,8114.14,Restaurant,2022-03-17T10:44:00,2022-03-17T16:52:00,"250 Monitor Blvd, Forney, Texas, 75126",Forney,KAUFMAN COUNTY,32.7293173053,-96.4456453055
NV Mart,88037,31,10631.63,Business,2022-03-17T10:58:00,2022-03-17T17:51:00,"Leonard Ave, Anna, Texas, 75409",Anna,COLLIN COUNTY,33.334011009,-96.5407739719
NV Mart,91160,70,8957.74,Retailer,2022-03-17T11:22:00,2022-03-17T17:31:00,"6700 Wandt Dr, Dallas, Texas, 75236",Dallas,DALLAS COUNTY,32.6647603943,-96.9295644839
NV Mart,99902,36,7099.54,Restaurant,2022-03-17T09:39:00,2022-03-17T16:17:00,"1000 Cummings Dr, Bedford, Texas, 76021",Bedford,TARRANT COUNTY,32.8613289319,-97.149902674
NV Mart,60967,20,5447.6,Restaurant,2022-03-17T13:23:00,2022-03-17T17:48:00,"2221 FM 1378, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,33.0474550012,-96.5713100399
NV Mart,16547,47,11708.14,Business,2022-03-17T13:40:00,2022-03-17T17:37:00,"2525 Scott Mill Rd, Carrollton, Texas, 75006",Carrollton,DALLAS COUNTY,32.9836742082,-96.8840919048
NV Mart,11371,70,4803.37,Retailer,2022-03-17T12:36:00,2022-03-17T16:32:00,"1726 Travis St, Garland, Texas, 75042",Garland,DALLAS COUNTY,32.9243569881,-96.6539931561
NV Mart,85329,74,11549.45,Business,2022-03-17T13:04:00,2022-03-17T16:17:00,"2100 Briarhill Blvd, Lewisville, Texas, 75077",Lewisville,DENTON COUNTY,33.0755456505,-97.0673314561
NV Mart,43687,21,4820.16,Restaurant,2022-03-17T12:01:00,2022-03-17T17:57:00,"828 S Harrison St, Pilot Point, Texas, 76258",Pilot Point,DENTON COUNTY,33.3881857355,-96.9547072598
NV Mart,52609,59,8567.11,Retailer,2022-03-17T11:50:00,2022-03-17T16:33:00,"495 W Corporate Dr, Lewisville, Texas, 75067",Lewisville,DENTON COUNTY,33.009995312,-97.0017957021
NV Mart,86407,50,6924.61,Retailer,2022-03-17T11:09:00,2022-03-17T16:11:00,"501 S Edgefield Ave, Dallas, Texas, 75208",Dallas,DALLAS COUNTY,32.7404028795,-96.8442327701
NV Mart,68109,28,3766.0,Retailer,2022-03-17T10:53:00,2022-03-17T16:15:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,80067,42,11506.38,Retailer,2022-03-17T10:06:00,2022-03-17T17:49:00,"9777 FM 2101, Quinlan, Texas, 75474",Quinlan,HUNT COUNTY,32.9473688327,-96.100227803
NV Mart,67978,64,4497.15,Business,2022-03-17T11:12:00,2022-03-17T16:43:00,"1445 N Perry Rd, Carrollton, Texas, 75006",Carrollton,DALLAS COUNTY,32.9558092416,-96.8951186337
NV Mart,91151,63,11790.92,Restaurant,2022-03-17T09:59:00,2022-03-17T16:35:00,"5640 S Marsalis Ave, Dallas, Texas, 75241",Dallas,DALLAS COUNTY,32.6780028793,-96.8146865614
NV Mart,26840,72,872.48,Retailer,2022-03-17T13:52:00,2022-03-17T16:04:00,"5221 Susan Lee Ln, North Richland Hills, Texas, 76180",North Richland Hills,TARRANT COUNTY,32.8424078332,-97.2185316855
NV Mart,75897,70,4491.11,Retailer,2022-03-17T10:55:00,2022-03-17T16:30:00,"214 S Woodrow Ln, Denton, Texas, 76205",Denton,DENTON COUNTY,33.2117754056,-97.1120502315
NV Mart,25323,62,5289.24,Retailer,2022-03-17T10:59:00,2022-03-17T16:21:00,"3131 Sanguinet St, Fort Worth, Texas, 76107",Fort Worth,TARRANT COUNTY,32.729935014,-97.3914024874
NV Mart,33843,63,543.74,Business,2022-03-17T12:33:00,2022-03-17T16:38:00,"1160 W Warrior Trl, Grand Prairie, Texas, 75052",Grand Prairie,DALLAS COUNTY,32.6985270589,-97.0214051646
NV Mart,26678,42,2926.0,Retailer,2022-03-17T12:13:00,2022-03-17T16:12:00,"2600 J T Ottinger Rd, Roanoke, Texas, 76262",Roanoke,TARRANT COUNTY,32.9845773582,-97.2112520864
NV Mart,82549,38,2592.09,Business,2022-03-17T11:13:00,2022-03-17T17:57:00,"950 Southeast Pkwy, Arlington, Texas, 76018",Arlington,TARRANT COUNTY,32.6416672872,-97.0964178336
NV Mart,84547,56,11340.75,Retailer,2022-03-17T09:50:00,2022-03-17T16:22:00,"415 Oriole Dr, Plano, Texas, 75094",Plano,COLLIN COUNTY,33.0385633526,-96.6215644109
NV Mart,46623,74,10616.51,Business,2022-03-17T12:08:00,2022-03-17T17:03:00,"3300 S Henderson St, Fort Worth, Texas, 76110",Fort Worth,TARRANT COUNTY,32.7019270103,-97.337467455
NV Mart,36350,52,4745.05,Restaurant,2022-03-17T10:07:00,2022-03-17T16:55:00,"Old Denton Rd, Keller, Texas, 76244",Keller,TARRANT COUNTY,32.9609242923,-97.2985043036
NV Mart,18349,69,8698.17,Restaurant,2022-03-17T13:58:00,2022-03-17T17:26:00,"3700 Pleasant Run Rd, Irving, Texas, 75038",Irving,DALLAS COUNTY,32.8571920436,-96.9878490535
NV Mart,86906,55,11027.88,Restaurant,2022-03-17T11:57:00,2022-03-17T17:23:00,"1401 S Macarthur Blvd, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.7999855544,-96.9592413665
NV Mart,53983,33,5550.07,Restaurant,2022-03-17T09:21:00,2022-03-17T17:38:00,"8301 Towns St, Dallas, Texas, 75243",Dallas,DALLAS COUNTY,32.9166976888,-96.7595951617
NV Mart,15358,60,1386.72,Restaurant,2022-03-17T13:50:00,2022-03-17T16:32:00,"405 N Washington St, Farmersville, Texas, 75442",Farmersville,COLLIN COUNTY,33.1684284113,-96.3609519305
NV Mart,90890,53,5218.62,Business,2022-03-17T10:12:00,2022-03-17T17:37:00,"631 Edmondson Dr, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.8049074499,-96.9392650281
NV Mart,14503,51,1824.08,Business,2022-03-17T09:23:00,2022-03-17T17:14:00,"2607 N Grand Peninsula Dr, Grand Prairie, Texas, 75054",Grand Prairie,TARRANT COUNTY,32.6064724301,-97.0470209313
NV Mart,15591,50,1712.81,Restaurant,2022-03-17T12:58:00,2022-03-17T16:02:00,"1301 Elm Dr, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,32.9902441534,-96.5243034049
NV Mart,72385,25,3960.17,Restaurant,2022-03-17T13:33:00,2022-03-17T17:49:00,"1830 Goldwood Dr, Dallas, Texas, 75232",Dallas,DALLAS COUNTY,32.6569513104,-96.8476510778
NV Mart,33852,62,8610.89,Retailer,2022-03-17T11:21:00,2022-03-17T17:49:00,"225 S Marsalis Ave, Dallas, Texas, 75203",Dallas,DALLAS COUNTY,32.7456540161,-96.8156674955
NV Mart,34493,56,9529.15,Business,2022-03-17T12:39:00,2022-03-17T17:14:00,"2851 Ragland Rd, Grand Prairie, Texas, 75052",Grand Prairie,DALLAS COUNTY,32.6123552688,-97.0715214019
NV Mart,94943,41,7924.65,Restaurant,2022-03-17T11:14:00,2022-03-17T16:07:00,"4801 Redondo St, North Richland Hills, Texas, 76180",North Richland Hills,TARRANT COUNTY,32.8346076365,-97.2353177368
NV Mart,15717,56,3779.5,Retailer,2022-03-17T13:41:00,2022-03-17T16:38:00,"Julian Feild St, Mansfield, Texas, 76063",Mansfield,TARRANT COUNTY,32.5337175472,-97.0914718595
NV Mart,44767,29,2162.2,Retailer,2022-03-17T11:32:00,2022-03-17T17:27:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,39494,64,9963.32,Retailer,2022-03-17T09:43:00,2022-03-17T16:29:00,"300 N Collins Rd, Sunnyvale, Texas, 75182",Sunnyvale,DALLAS COUNTY,32.8033549957,-96.5584650247
NV Mart,49759,26,8871.36,Business,2022-03-17T10:23:00,2022-03-17T17:10:00,"1204 Travis St, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.9241025555,-96.6447917543
NV Mart,69775,64,1186.95,Restaurant,2022-03-17T09:34:00,2022-03-17T17:42:00,"4612 David Strickland Rd, Fort Worth, Texas, 76119",Fort Worth,TARRANT COUNTY,32.6815732348,-97.2530689823
NV Mart,85324,35,8898.15,Retailer,2022-03-17T12:25:00,2022-03-17T17:42:00,"3309 W Long Ave, Fort Worth, Texas, 76106",Fort Worth,TARRANT COUNTY,32.8027826374,-97.3716320085
NV Mart,53995,27,7043.97,Business,2022-03-17T12:45:00,2022-03-17T16:53:00,"7241 Crowley Rd, Fort Worth, Texas, 76134",Fort Worth,TARRANT COUNTY,32.6412966394,-97.3484748217
NV Mart,17784,27,6417.46,Restaurant,2022-03-17T09:49:00,2022-03-17T16:49:00,"1718 Robert B Cullum Blvd, Dallas, Texas, 75210",Dallas,DALLAS COUNTY,32.7729223169,-96.7599178649
NV Mart,14063,42,5604.87,Business,2022-03-17T13:52:00,2022-03-17T16:06:00,"300 Blackland Rd, Royse City, Texas, 75189",Royse City,ROCKWALL COUNTY,32.9387790584,-96.3694778347
NV Mart,51324,47,5662.99,Restaurant,2022-03-17T12:51:00,2022-03-17T16:00:00,"4101 Shawnee Dr, Mckinney, Texas, 75071",Mckinney,COLLIN COUNTY,33.240731123,-96.6218260772
NV Mart,29064,73,7902.36,Business,2022-03-17T10:30:00,2022-03-17T17:00:00,"131 N Garza Rd, Denton, Texas, 76208",Denton,DENTON COUNTY,33.1626836644,-97.0402072822
NV Mart,53978,56,9175.5,Retailer,2022-03-17T12:41:00,2022-03-17T17:35:00,"901 N Polk St, Desoto, Texas, 75115",Desoto,DALLAS COUNTY,32.6063420077,-96.8408174798
NV Mart,91041,37,2102.55,Restaurant,2022-03-17T09:18:00,2022-03-17T17:02:00,"6700 Silo Rd, Arlington, Texas, 76002",Arlington,TARRANT COUNTY,32.6368567872,-97.102362447
NV Mart,48384,28,9615.82,Retailer,2022-03-17T10:25:00,2022-03-17T17:57:00,"103 Hensley Ln, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,32.999677261,-96.5763913073
NV Mart,95438,65,4766.11,Restaurant,2022-03-17T09:47:00,2022-03-17T17:02:00,"102 Gopher Blvd, Grand Prairie, Texas, 75050",Grand Prairie,DALLAS COUNTY,32.7539705714,-97.0045682414
NV Mart,18472,38,2835.1,Retailer,2022-03-17T13:33:00,2022-03-17T17:18:00,"2355 Duncanville Rd, Dallas, Texas, 75211",Dallas,DALLAS COUNTY,32.7226749448,-96.9087730054
NV Mart,69064,38,10298.78,Restaurant,2022-03-17T12:04:00,2022-03-17T16:51:00,"1513 Sequoia Dr, Krum, Texas, 76249",Krum,DENTON COUNTY,33.258107483,-97.2148739906
NV Mart,34816,66,11277.53,Restaurant,2022-03-17T12:49:00,2022-03-17T17:26:00,"600 Phillips St, Maypearl, Texas, 76064",Maypearl,ELLIS COUNTY,32.3155447971,-97.0174412164
NV Mart,55372,41,3555.51,Restaurant,2022-03-17T11:08:00,2022-03-17T17:23:00,"1400 W Lamar Blvd, Arlington, Texas, 76012",Arlington,TARRANT COUNTY,32.7647024778,-97.1261630287
NV Mart,91725,71,6012.34,Restaurant,2022-03-17T13:52:00,2022-03-17T16:59:00,"3535 Guinn Gate Dr, Frisco, Texas, 75034",Frisco,COLLIN COUNTY,33.1382025141,-96.8589760348
NV Mart,54166,33,1049.42,Retailer,2022-03-17T09:23:00,2022-03-17T17:45:00,"975 Pickard Dr, Cedar Hill, Texas, 75104",Cedar Hill,DALLAS COUNTY,32.5724120636,-96.9266142216
NV Mart,31324,73,7996.97,Restaurant,2022-03-17T12:23:00,2022-03-17T17:13:00,"2915 Scott Mill Rd, Carrollton, Texas, 75007",Carrollton,DALLAS COUNTY,32.9945825427,-96.8795688622
NV Mart,16997,72,4927.57,Restaurant,2022-03-17T13:34:00,2022-03-17T17:09:00,"1309 Holly Dr, Richardson, Texas, 75080",Richardson,DALLAS COUNTY,32.9566238738,-96.7629103351
NV Mart,68909,21,3575.21,Retailer,2022-03-17T13:11:00,2022-03-17T16:51:00,"4640 Sycamore School Rd, Fort Worth, Texas, 76133",Fort Worth,TARRANT COUNTY,32.6331530756,-97.3913902498
NV Mart,47364,21,791.88,Retailer,2022-03-17T09:21:00,2022-03-17T17:50:00,"2901 Morgan Dr, Dallas, Texas, 75241",Dallas,DALLAS COUNTY,32.653581953,-96.7743440423
NV Mart,26380,24,7506.06,Business,2022-03-17T12:42:00,2022-03-17T17:15:00,"2800 Prichard Ln, Dallas, Texas, 75227",Dallas,DALLAS COUNTY,32.761791401,-96.6874149892
NV Mart,98229,34,8201.46,Retailer,2022-03-17T10:03:00,2022-03-17T17:12:00,"4220 Emerson Ave, Dallas, Texas, 75205",Dallas,DALLAS COUNTY,32.8464073476,-96.8077883119
NV Mart,30413,51,11930.27,Retailer,2022-03-17T10:49:00,2022-03-17T16:31:00,"10914 S Gessner Rd, Houston, Texas, 77071",Houston,DALLAS COUNTY,29.6598153327,-95.5281231811
NV Mart,44936,25,8355.39,Retailer,2022-03-17T13:40:00,2022-03-17T17:20:00,"2205 E Hebron Pkwy, Carrollton, Texas, 75010",Carrollton,DENTON COUNTY,33.0247997646,-96.8662049234
NV Mart,25854,69,11560.96,Business,2022-03-17T10:36:00,2022-03-17T16:36:00,"1001 S Ballard Ave, Wylie, Texas, 75098",Wylie,COLLIN COUNTY,33.0035662306,-96.5411439069
NV Mart,99253,37,9155.76,Retailer,2022-03-17T10:11:00,2022-03-17T16:59:00,"2611 Healey Dr, Dallas, Texas, 75228",Dallas,DALLAS COUNTY,32.8250286695,-96.6702024996
NV Mart,56145,21,4012.67,Business,2022-03-17T13:56:00,2022-03-17T16:44:00,"315 Churchill Rd, Fort Worth, Texas, 76114",Fort Worth,TARRANT COUNTY,32.7639837297,-97.3911722365
NV Mart,78373,40,3428.47,Restaurant,2022-03-17T10:12:00,2022-03-17T17:56:00,"7131 Midbury Dr, Dallas, Texas, 75230",Dallas,DALLAS COUNTY,32.9012760347,-96.7832539216
NV Mart,72547,73,8983.42,Retailer,2022-03-17T12:52:00,2022-03-17T17:05:00,"510 Spring Hill Rd, Aubrey, Texas, 76227",Aubrey,DENTON COUNTY,33.2986888864,-96.9801830486
NV Mart,58808,31,821.37,Retailer,2022-03-17T13:55:00,2022-03-17T17:07:00,"8500 Gifford Dr, Plano, Texas, 75025",Plano,COLLIN COUNTY,33.0934540057,-96.7610225159
NV Mart,25451,47,11255.12,Retailer,2022-03-17T13:13:00,2022-03-17T16:43:00,"2200 W Lampasas St, Ennis, Texas, 75119",Ennis,ELLIS COUNTY,32.3080564348,-96.6431676767
NV Mart,66130,67,11387.99,Restaurant,2022-03-17T12:25:00,2022-03-17T17:10:00,"2553 FM 544, The Colony, Texas, 75056",The Colony,DENTON COUNTY,33.0498010121,-96.9090810404
NV Mart,68989,25,9079.36,Business,2022-03-17T13:43:00,2022-03-17T16:43:00,"1301 N Carroll Ave, Southlake, Texas, 76092",Southlake,TARRANT COUNTY,32.9580428093,-97.1340276846
NV Mart,33550,68,10314.12,Business,2022-03-17T12:02:00,2022-03-17T16:55:00,"1220 Mesa Crest Dr, Haslet, Texas, 76052",Haslet,DENTON COUNTY,32.9374784385,-97.3867886688
NV Mart,30116,54,11538.78,Restaurant,2022-03-17T12:10:00,2022-03-17T16:29:00,"600 E 6th St, Irving, Texas, 75060",Irving,DALLAS COUNTY,32.8085598223,-96.9393630125
NV Mart,50378,72,5677.33,Restaurant,2022-03-17T09:37:00,2022-03-17T16:04:00,"2211 McKinley Ave, Fort Worth, Texas, 76164",Fort Worth,TARRANT COUNTY,32.7847533733,-97.3696567292
NV Mart,75343,40,6216.83,Retailer,2022-03-17T13:04:00,2022-03-17T16:32:00,"4865 Briarhaven Rd, Fort Worth, Texas, 76109",Fort Worth,TARRANT COUNTY,32.6880527339,-97.395118034
NV Mart,25065,57,11158.71,Restaurant,2022-03-17T11:08:00,2022-03-17T17:26:00,"1626 Bosque Dr, Garland, Texas, 75040",Garland,DALLAS COUNTY,32.9266522466,-96.6073051172
NV Mart,29904,63,7001.13,Retailer,2022-03-17T13:28:00,2022-03-17T16:54:00,"225 Glen Ridge Dr, Plano, Texas, 75094",Plano,COLLIN COUNTY,33.0200458425,-96.6162575766
NV Mart,56054,48,3674.37,Restaurant,2022-03-17T12:15:00,2022-03-17T16:36:00,"2000 N Fielder Rd, Arlington, Texas, 76012",Arlington,TARRANT COUNTY,32.7671197349,-97.1317191409
NV Mart,77453,36,4408.41,Retailer,2022-03-17T10:30:00,2022-03-17T16:01:00,"900 Eden Rd, Arlington, Texas, 76001",Arlington,TARRANT COUNTY,32.6341024938,-97.1233619643
NV Mart,68928,23,10707.8,Business,2022-03-17T12:05:00,2022-03-17T17:24:00,"2301 Eden Dr, Mckinney, Texas, 75072",Mckinney,COLLIN COUNTY,33.1852261225,-96.7597166154
NV Mart,89991,48,10213.56,Business,2022-03-17T13:14:00,2022-03-17T17:19:00,"7332 Douglas Ln, North Richland Hills, Texas, 76182",North Richland Hills,TARRANT COUNTY,32.8810105626,-97.2249576716
NV Mart,37548,66,6854.41,Restaurant,2022-03-17T11:22:00,2022-03-17T16:02:00,"701 Ovilla Rd, Waxahachie, Texas, 75167",Waxahachie,ELLIS COUNTY,32.4317030015,-96.8736374922
NV Mart,26977,46,7345.62,Business,2022-03-17T10:31:00,2022-03-17T17:25:00,"12755 FM 1641, Forney, Texas, 75126",Forney,KAUFMAN COUNTY,32.726144005,-96.4372020198
NV Mart,15471,58,4517.23,Restaurant,2022-03-17T09:19:00,2022-03-17T17:41:00,"1673 Terre Colony Ct, Dallas, Texas, 75212",Dallas,DALLAS COUNTY,32.7718440689,-96.8681668755
NV Mart,95469,31,10503.75,Restaurant,2022-03-17T10:38:00,2022-03-17T16:53:00,"2901 E Meadows Blvd, Mesquite, Texas, 75150",Mesquite,DALLAS COUNTY,32.8025524814,-96.6607380934
NV Mart,74985,37,4365.17,Retailer,2022-03-17T09:28:00,2022-03-17T17:28:00,"10330 Lawler Rd, Dallas, Texas, 75243",Dallas,DALLAS COUNTY,32.9241325208,-96.7067900098
NV Mart,99463,67,874.81,Retailer,2022-03-17T13:21:00,2022-03-17T16:25:00,"1801 E Spring Valley Rd, Richardson, Texas, 75081",Richardson,DALLAS COUNTY,32.9385993923,-96.6902935024
NV Mart,49843,55,5707.89,Retailer,2022-03-17T13:33:00,2022-03-17T16:21:00,"200 Valley Ridge Dr, Red Oak, Texas, 75154",Red Oak,ELLIS COUNTY,32.5197625219,-96.7960079931
NV Mart,65202,24,11939.21,Restaurant,2022-03-17T12:57:00,2022-03-17T16:07:00,"3313 S Beckley Ave, Dallas, Texas, 75224",Dallas,DALLAS COUNTY,32.7040250845,-96.8229916863
NV Mart,44706,48,11997.86,Retailer,2022-03-17T13:30:00,2022-03-17T17:24:00,"4101 Birchman Ave, Fort Worth, Texas, 76107",Fort Worth,TARRANT COUNTY,32.7346527263,-97.3795443575
NV Mart,55558,20,8091.72,Restaurant,2022-03-17T11:42:00,2022-03-17T16:11:00,"301 Pony Pkwy, Grapevine, Texas, 76051",Grapevine,TARRANT COUNTY,32.9427979714,-97.0844163732
NV Mart,59208,20,11276.66,Business,2022-03-17T10:36:00,2022-03-17T17:13:00,"2211 Caddo St, Dallas, Texas, 75204",Dallas,DALLAS COUNTY,32.8020145198,-96.7891891472
NV Mart,80413,48,5136.71,Business,2022-03-17T10:23:00,2022-03-17T16:41:00,"905 S Madison St, Kaufman, Texas, 75142",Kaufman,KAUFMAN COUNTY,32.5834850187,-96.3082824816
NV Mart,38186,73,3029.52,Restaurant,2022-03-17T12:25:00,2022-03-17T16:56:00,"6928 Maple St, Frisco, Texas, 75033",Frisco,COLLIN COUNTY,33.1536970489,-96.8243350539
NV Mart,13075,37,898.79,Retailer,2022-03-17T13:10:00,2022-03-17T17:14:00,"1201 E Jefferson Ave, Fort Worth, Texas, 76104",Fort Worth,TARRANT COUNTY,32.7244384553,-97.3113964672
NV Mart,79159,29,6978.33,Restaurant,2022-03-17T12:38:00,2022-03-17T17:58:00,"9202 Moss Farm Ln, Dallas, Texas, 75243",Dallas,DALLAS COUNTY,32.8960827332,-96.7436450705
